filepath,split,label_name,label_id
data\intel_Image_classification\seg_train\glacier\9564.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\9567.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\9569.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\9571.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\9576.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\9580.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\9584.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\9587.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\9592.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\9597.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\9608.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\9635.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\9636.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\9646.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\965.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\9650.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\9657.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\9659.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\9674.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\9675.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\969.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\9705.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\9714.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\9726.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\9729.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\9754.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\9766.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\9773.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\9778.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\9787.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\9788.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\981.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\9813.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\9815.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\982.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\9820.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\9831.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\9833.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\9841.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\9853.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\9859.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\9877.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\988.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\9888.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\9890.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\9892.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\9893.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\9906.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\9919.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\9927.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\9935.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\9943.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\9951.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\9956.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\9958.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\9971.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\9974.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\998.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\9984.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\9985.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\9991.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\9997.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\9998.jpg,train,glacier,2
data\intel_Image_classification\seg_train\mountain\10000.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10001.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10002.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10008.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10023.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10026.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10027.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10028.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10031.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10035.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10044.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10046.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10049.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10057.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10058.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\1006.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10067.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10075.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10081.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10105.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10107.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10136.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10139.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10156.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10162.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10163.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10174.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10181.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\1019.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10193.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10206.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10214.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10221.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10229.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10250.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10264.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10265.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10268.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10273.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10280.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\1029.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10300.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10319.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\1032.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10323.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10324.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10329.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10332.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10334.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10361.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10380.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10384.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10386.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10393.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10398.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\1040.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10407.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10418.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10438.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10440.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10449.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10453.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10454.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10456.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10460.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10462.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10474.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10482.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10483.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10496.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10506.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10507.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10515.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10517.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10518.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10521.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10537.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\1054.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10541.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10544.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10552.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10554.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10555.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10563.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10564.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10566.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10574.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10575.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10581.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10594.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10599.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10603.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10609.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10611.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10623.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10636.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10647.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\1065.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10659.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10666.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10667.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\1067.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\1069.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10692.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10714.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10716.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10727.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10738.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10743.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10770.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10783.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10787.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10791.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10794.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10800.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10810.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10811.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10815.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10821.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10824.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10827.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10837.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10850.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10857.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10859.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10862.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10863.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\1087.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10876.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10891.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10895.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10922.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10932.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10965.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10975.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\10977.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11023.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11032.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11034.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11044.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11049.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11057.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11063.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11066.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11069.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11075.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11080.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11090.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11099.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11100.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11111.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11114.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11118.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11124.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11125.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11127.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11132.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11136.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11148.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11164.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11171.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11180.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11189.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11215.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11217.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11218.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11220.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11223.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11231.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11232.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11254.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11265.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\1127.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11276.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11282.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11284.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\1129.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11291.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11300.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11310.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11319.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11326.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\1133.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11340.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11346.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11355.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11358.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11362.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11367.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11383.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11387.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11393.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11396.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\1140.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11402.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11409.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11436.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11439.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11441.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11450.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11457.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11460.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11464.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11467.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\1147.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11480.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11487.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\1149.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11490.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11491.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11497.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11504.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11508.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\1151.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11512.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11515.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11516.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11524.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11528.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11544.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\1155.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11554.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11562.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11597.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\1160.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11626.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11637.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\1165.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11669.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11672.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11677.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11680.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11690.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11691.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11712.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11732.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11748.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11750.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11762.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11779.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11790.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\118.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\1181.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11810.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11816.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11828.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\1183.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\1184.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11842.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11856.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11858.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11864.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11865.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11871.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11873.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11876.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11877.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11887.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11894.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11898.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11927.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11932.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11933.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11940.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11955.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11956.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11964.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11981.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11982.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\11989.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\120.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\12007.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\12008.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\12014.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\1203.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\12030.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\12043.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\12047.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\12066.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\12069.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\12081.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\12084.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\1209.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\12105.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\12117.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\12118.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\12138.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\12140.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\12142.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\12143.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\12145.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\12151.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\12158.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\12159.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\1216.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\12164.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\12167.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\12177.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\12179.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\12191.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\12195.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\12197.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\122.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\12202.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\12218.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\12220.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\12222.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\12230.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\12237.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\12239.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\12252.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\12256.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\12262.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\1228.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\12282.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\12283.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\12296.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\12299.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\12311.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\12317.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\12320.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\12324.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\12337.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\12339.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\12344.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\12353.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\12368.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\1237.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\1238.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\12381.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\12383.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\12386.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\12405.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\12408.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\12412.jpg,train,mountain,3
data\intel_Image_classification\seg_train\mountain\12433.jpg,train,mountain,3
